language,task,technique,ratio,seed,spearman,pearson,n_selected
it,bigger_number,difficulty_stratified,0.01,42,0.9788191326140967,0.9833901434859196,30
it,all_words_from_category_1_distractors,difficulty_stratified,0.01,42,0.978483134862143,0.9739713228521852,30
it,any_words_from_category_4_distractors,difficulty_stratified,0.01,42,0.9775319325812781,0.9848268286167339,30
it,any_words_from_category_3_distractors,difficulty_stratified,0.01,42,0.9756215972662649,0.9825095092037444,30
it,all_words_from_category_0_distractors,difficulty_stratified,0.01,42,0.9745078209815103,0.978955896590996,30
it,smaller_number,difficulty_stratified,0.01,42,0.9738144559017741,0.9858175265440623,30
it,any_words_from_category_5_distractors,difficulty_stratified,0.01,42,0.972903482748009,0.9937261762711133,30
it,all_words_from_category_2_distractors,difficulty_stratified,0.01,42,0.9726965588669263,0.9845928274163245,30
it,first_letter,difficulty_stratified,0.01,42,0.969252414998502,0.9833845848597003,30
it,less_letters_length_diff_3plus,difficulty_stratified,0.01,42,0.9690998008247851,0.9749639013861853,30
it,last_letter,difficulty_stratified,0.01,42,0.9670008401672374,0.9766280695519425,30
it,less_letters,difficulty_stratified,0.01,42,0.9637613671338388,0.9744204573713644,30
it,ends_with_word,difficulty_stratified,0.01,42,0.962447469367491,0.984735382805044,28
it,sentence_not_containing,difficulty_stratified,0.01,42,0.9606884960461748,0.9797252126326488,30
it,more_letters_length_diff_3plus,difficulty_stratified,0.01,42,0.9597439580029606,0.9698333437739319,30
it,most_associated_word,difficulty_easy,0.03,42,0.9582972105620697,0.9022751461106765,90
it,homophones,difficulty_easy,0.1,42,0.9572097163779556,0.9830149569425852,36
it,first_word,difficulty_stratified,0.01,42,0.9489141765105273,0.9745186407001412,30
it,least_associated_word,difficulty_stratified,0.01,42,0.9481927364501195,0.9790555000761088,30
it,word_before,difficulty_easy,0.01,42,0.9460515113855241,0.9222292104237553,30
it,word_after,difficulty_stratified,0.02,42,0.9456144544180631,0.9878179255468804,60
it,more_letters_length_diff_1,difficulty_stratified,0.01,42,0.9454968706232063,0.9504274609623526,30
it,first_alphabetically_same_first_letter,difficulty_stratified,0.02,42,0.9426770176289136,0.9586998220153612,60
it,more_letters,difficulty_stratified,0.01,42,0.94226188732553,0.9644807213661131,30
it,first_alphabetically_different_first_letter,difficulty_stratified,0.01,42,0.9401684655402931,0.953624491187457,30
it,less_letters_length_diff_1,difficulty_stratified,0.01,42,0.9382177249370437,0.9589309115486799,30
it,sentence_containing,difficulty_stratified,0.03,42,0.9359986326228772,0.944803496924312,90
it,word_not_containing,difficulty_mid,0.1,42,0.9356623520460451,0.9497369966926044,9
it,first_alphabetically,difficulty_stratified,0.01,42,0.9341892152786306,0.9587250027055321,30
it,ends_with_letter,difficulty_easy,0.3,42,0.9317752969340197,0.947553699133563,16
it,first_alphabetically_far_first_letter,difficulty_stratified,0.01,42,0.929909142856097,0.9561032533811842,30
it,rhyming_word,difficulty_stratified,0.02,42,0.9297954252696852,0.9637711418224154,60
it,first_alphabetically_consecutive_first_letter,difficulty_stratified,0.01,42,0.9297883488508081,0.9482364903788482,30
it,any_words_from_category,difficulty_stratified,0.02,42,0.925138214588372,0.9760785299479573,60
it,word_containing,difficulty_mid,0.1,42,0.924455238263318,0.9421259728846423,9
it,all_words_from_category,difficulty_stratified,0.02,42,0.9240005210079543,0.9684665417639765,60
it,starts_with_letter,difficulty_mid,0.07,42,0.9196641444374927,0.9452069148900765,6
it,rhyming_word_orthographically_similar,difficulty_stratified,0.01,42,0.9190714482199691,0.9317239566063258,30
it,last_word,difficulty_stratified,0.01,42,0.9112654837163785,0.9768022853699982,30
it,starts_with_word,difficulty_mid,0.03,42,0.9038152780300309,0.9449679178453262,15
